fd,seed,unit,bin,median_abs_s,n
FD004,1,72,4,0.6036586006163992,27
FD004,1,72,5,0.4573700345130599,28
FD004,1,72,6,0.5289210524591466,28
FD004,1,72,7,0.29064034009254125,28
FD004,1,72,8,0.5025776281182219,28
FD004,1,72,9,0.26858867402938735,28
FD004,1,205,0,0.9316941818265254,21
FD004,1,205,1,0.8276329559940153,21
FD004,1,205,2,1.3268149216108878,21
FD004,1,205,3,1.0731831299897758,21
FD004,1,205,4,1.2357449227281483,21
FD004,1,205,5,0.7040446572059645,22
FD004,1,205,6,1.1737324273328253,21
FD004,1,205,7,1.6121950284203903,21
FD004,1,205,8,0.5848424551240516,21
FD004,1,205,9,0.6643874875011133,22
FD004,1,130,0,0.3772453475675587,13
FD004,1,130,1,0.33122826968020785,14
FD004,1,130,2,1.6642527670536615,13
FD004,1,130,3,0.9162598149271792,14
FD004,1,130,4,1.8070669380089914,13
FD004,1,130,5,1.8170811174857593,14
FD004,1,130,6,1.3213670867818776,14
FD004,1,130,7,1.004034472172687,13
FD004,1,130,8,0.8921245132686166,14
FD004,1,130,9,0.3931280454953804,14
FD004,1,145,0,0.27817531718636723,19
FD004,1,145,1,0.45720962317646574,20
FD004,1,145,2,0.3557663527863295,20
FD004,1,145,3,0.38279302670543663,20
FD004,1,145,4,0.6635003053077615,19
FD004,1,145,5,1.1010302472306066,20
FD004,1,145,6,0.1964631665566801,20
FD004,1,145,7,0.30279900489833067,20
FD004,1,145,8,0.4333746968370927,20
FD004,1,145,9,0.43710394541588704,20
FD004,1,193,0,0.6432895409601339,16
FD004,1,193,1,0.9575352269412449,17
FD004,1,193,2,0.7048253458172593,17
FD004,1,193,3,0.37208584575945935,16
FD004,1,193,4,0.19557180960430134,17
FD004,1,193,5,0.32409059125089357,17
FD004,1,193,6,0.27317407029447005,16
FD004,1,193,7,0.35019893302484467,17
FD004,1,193,8,0.49119869664789045,17
FD004,1,193,9,0.3429003543533006,17
FD004,1,80,0,0.36187103485889505,27
FD004,1,80,1,0.17159908598929277,27
FD004,1,80,2,0.37845882287248245,28
FD004,1,80,3,0.218064778761658,27
FD004,1,80,4,0.5422961435512338,28
FD004,1,80,5,0.6596224782398039,28
FD004,1,80,6,1.8775569995710637,27
FD004,1,80,7,0.7156924738878552,27
FD004,1,80,8,0.19418466527385228,28
FD004,1,80,9,0.4306107178340423,28
FD004,1,134,0,0.3053984144792252,21
FD004,1,134,1,0.37312755494835015,22
FD004,1,134,2,0.42488783671097047,22
FD004,1,134,3,0.4463547492076775,21
FD004,1,134,4,0.48695133485763253,22
FD004,1,134,5,0.33014988486845376,22
FD004,1,134,6,1.1266846529125398,21
FD004,1,134,7,0.6684141850075438,22
FD004,1,134,8,0.28403963716431835,22
FD004,1,134,9,0.8537167094836341,22
FD004,1,204,0,0.42434547333990436,18
FD004,1,204,1,0.5224490836448895,18
FD004,1,204,2,0.5837397596543017,18
FD004,1,204,3,0.6500697672211089,18
FD004,1,204,4,0.45562759695182214,18
FD004,1,204,5,0.8730750113921907,18
FD004,1,204,6,0.483650087564763,18
FD004,1,204,7,0.16910982371753128,18
FD004,1,204,8,0.2820397142721621,18
FD004,1,204,9,0.24712518160556876,19
FD004,1,138,0,0.9138796060829144,14
FD004,1,138,1,1.2434106044762492,15
FD004,1,138,2,0.5913068893809419,15
FD004,1,138,3,0.20284524237628174,15
FD004,1,138,4,0.7662614985503783,14
FD004,1,138,5,0.2571682840823204,15
FD004,1,138,6,0.8638573248045978,15
FD004,1,138,7,1.4370656818107115,15
FD004,1,138,8,0.6328915683913245,15
FD004,1,138,9,0.8385512129065242,15
FD004,1,73,0,0.6819206313433438,15
FD004,1,73,1,0.5827256633329435,15
FD004,1,73,2,0.1574263713702626,15
FD004,1,73,3,0.6205101757555682,15
FD004,1,73,4,1.0827717545508528,15
FD004,1,73,5,0.7224735591535786,15
FD004,1,73,6,0.7008478449132112,15
FD004,1,73,7,0.8470773194917995,15
FD004,1,73,8,1.4159773032511214,15
FD004,1,73,9,0.42625953726917337,16
FD004,1,141,0,1.4275428701943098,16
FD004,1,141,1,1.169795594070322,17
FD004,1,141,2,0.7874875424937076,17
FD004,1,141,3,1.328550202368984,17
FD004,1,141,4,0.48485041694434683,17
FD004,1,141,5,1.1971409657629886,17
FD004,1,141,6,0.6821198779584942,17
FD004,1,141,7,0.5630053473156922,17
FD004,1,141,8,1.3211887265310462,17
FD004,1,141,9,1.3122657740973658,17
FD004,1,236,0,0.3952916149144149,19
FD004,1,236,1,0.21464371380171063,19
FD004,1,236,2,0.3498590671454662,20
FD004,1,236,3,0.12625735689636094,19
FD004,1,236,4,0.6909934404379092,20
FD004,1,236,5,1.9914795708726782,20
FD004,1,236,6,2.8444665320002804,19
FD004,1,236,7,1.2017813417535634,19
FD004,1,236,8,0.7240253382171569,20
FD004,1,236,9,0.29728517135239174,20
FD004,1,38,0,0.6913921549824558,14
FD004,1,38,1,1.4327068318117127,15
FD004,1,38,2,0.7011496676236574,15
FD004,1,38,3,0.45127230190611867,14
FD004,1,38,4,1.1178195935391928,15
FD004,1,38,5,0.5751474482708873,15
FD004,1,38,6,0.8782698696562616,14
FD004,1,38,7,0.5008403266173215,15
FD004,1,38,8,0.9500764810013516,15
FD004,1,38,9,0.3452943510092357,15
FD004,2,196,0,0.3289545175223187,14
FD004,2,196,1,0.5576536666850014,14
FD004,2,196,2,0.4755310905691794,15
FD004,2,196,3,1.787668196901751,14
FD004,2,196,4,0.2613193194884776,14
FD004,2,196,5,1.784386847326506,15
FD004,2,196,6,1.2932940498761254,14
FD004,2,196,7,1.115102362568593,15
FD004,2,196,8,0.16656053258239822,14
FD004,2,196,9,0.421420759021603,15
FD004,2,168,0,0.4771875086220059,16
FD004,2,168,1,0.394621226665007,17
FD004,2,168,2,0.6490001980547222,16
FD004,2,168,3,0.2750627222237979,17
FD004,2,168,4,1.3351229506726916,16
FD004,2,168,5,0.940907091591998,17
FD004,2,168,6,1.185869451825242,17
FD004,2,168,7,1.2946049363465524,16
FD004,2,168,8,0.7122997258797804,17
FD004,2,168,9,0.7890419709614473,17
FD004,2,38,0,0.63555263287098,14
FD004,2,38,1,1.4822757413713492,15
FD004,2,38,2,0.8155305224957685,15
FD004,2,38,3,0.16323109892971935,14
FD004,2,38,4,0.7631512743864501,15
FD004,2,38,5,0.32446655974256966,15
FD004,2,38,6,0.5042599466184301,14
FD004,2,38,7,0.44422384385914193,15
FD004,2,38,8,0.7026306636591899,15
FD004,2,38,9,0.27748448729843506,15
FD004,2,117,0,0.4250833973280976,31
FD004,2,117,1,0.2513943356226998,31
FD004,2,117,2,0.657818360602475,31
FD004,2,117,3,0.4322851382569062,31
FD004,2,117,4,0.49704309494579757,31
FD004,2,117,5,0.8693004439508143,32
FD004,2,117,6,1.141828933979116,31
FD004,2,117,7,0.1580014217021901,31
FD004,2,117,8,0.1787955150079869,31
FD004,2,117,9,0.19041084353365048,32
FD004,2,125,0,0.264839170895281,20
FD004,2,125,1,0.9061980547140122,21
FD004,2,125,2,0.8461752482150416,21
FD004,2,125,3,0.5819488523485318,21
FD004,2,125,4,0.48237964378241055,21
FD004,2,125,5,0.26023857929146205,21
FD004,2,125,6,0.8538168029413717,21
FD004,2,125,7,0.30536242026259613,21
FD004,2,125,8,0.36236598980904416,21
FD004,2,125,9,0.544947870426237,21
FD004,2,149,0,0.6328156157331806,23
FD004,2,149,1,0.3453075068356075,23
FD004,2,149,2,0.46583345342800725,23
FD004,2,149,3,0.6671725799060163,23
FD004,2,149,4,0.6674191483640698,23
FD004,2,149,5,0.7850339155959173,23
FD004,2,149,6,0.31795634982678467,23
FD004,2,149,7,0.21575348803158523,23
FD004,2,149,8,0.2310368701672491,23
FD004,2,149,9,0.4644832721763398,24
FD004,2,219,0,0.19695041895630974,15
FD004,2,219,1,0.22898098952706109,16
FD004,2,219,2,0.6331133486767424,17
FD004,2,219,3,0.18519703519224862,15
FD004,2,219,4,1.1381498497944205,16
FD004,2,219,5,0.4245453580369434,17
FD004,2,219,6,1.1286961902044919,16
FD004,2,219,7,0.5426892192037113,15
FD004,2,219,8,0.3292459809558923,16
FD004,2,219,9,0.5079443139328252,17
FD004,2,32,0,0.8028009721742302,18
FD004,2,32,1,0.6016125010908455,19
FD004,2,32,2,0.9336567018848946,19
FD004,2,32,3,1.19890885037503,19
FD004,2,32,4,0.25753477729386426,19
FD004,2,32,5,0.925638949799954,19
FD004,2,32,6,1.0037924856459646,19
FD004,2,32,7,0.3295676372827519,19
FD004,2,32,8,0.2050510710942575,19
FD004,2,32,9,0.15821579868221833,19
FD004,2,64,0,0.7579376115376146,15
FD004,2,64,1,0.8160359036167206,15
FD004,2,64,2,0.28959991332011725,16
FD004,2,64,3,0.2629996946238402,15
FD004,2,64,4,0.6158093074016503,15
FD004,2,64,5,0.381474276729279,16
FD004,2,64,6,1.0611830367623767,15
FD004,2,64,7,0.9379123708701788,16
FD004,2,64,8,0.34326164049340696,15
FD004,2,64,9,1.5140865424717238,16
FD004,2,48,0,0.2000801390175888,29
FD004,2,48,1,0.1960313334823502,29
FD004,2,48,2,0.1239095336405312,29
FD004,2,48,3,0.2559426389340349,29
FD004,2,48,4,0.21971340469335227,29
FD004,2,48,5,0.1056825397027823,30
FD004,2,48,6,0.7170666520214508,29
FD004,2,48,7,0.7336204163129455,29
FD004,2,48,8,0.5008693744857217,29
FD004,2,48,9,0.34328167504001755,30
FD004,2,214,0,0.5796655811548215,9
FD004,2,214,1,0.9422758130570569,10
FD004,2,214,2,1.1970733630227015,10
FD004,2,214,3,1.764604082380251,10
FD004,2,214,4,1.5777887389212242,9
FD004,2,214,5,1.44935112974092,10
FD004,2,214,6,1.2003640990649156,10
FD004,2,214,7,2.0398485148369248,10
FD004,2,214,8,1.3832865964821908,10
FD004,2,214,9,0.4160931781129682,10
FD004,2,242,0,0.223818097259791,19
FD004,2,242,1,0.42063321436272594,19
FD004,2,242,2,0.2267764396682112,19
FD004,2,242,3,0.37870391802073605,19
FD004,2,242,4,0.5382909117114332,19
FD004,2,242,5,1.5193440375729887,20
FD004,2,242,6,0.37650387895741316,19
FD004,2,242,7,0.9589976489646593,19
FD004,2,242,8,0.10578263150335489,19
FD004,2,242,9,0.12416295388013696,20
FD004,2,96,0,0.38297710917034167,23
FD004,2,96,1,0.2682603183707114,24
FD004,2,96,2,0.5672698844560536,25
FD004,2,96,3,0.40612906531631315,23
FD004,2,96,4,0.25587686827502243,24
FD004,2,96,5,0.34721594280314394,25
FD004,2,96,6,0.5526907622974018,24
FD004,2,96,7,0.6689686807949923,23
FD004,2,96,8,0.28937213305911613,24
FD004,2,96,9,0.31787133301629483,25
FD004,2,178,0,0.9158154858282933,13
FD004,2,178,1,0.22400420287656084,14
FD004,2,178,2,0.24469511026698168,15
FD004,2,178,3,0.501243975821153,13
FD004,2,178,4,0.2838148938029464,14
FD004,2,178,5,0.4753935794854545,15
FD004,2,178,6,0.47910362550402286,14
FD004,2,178,7,1.1582303935842906,13
FD004,2,178,8,0.21167907886033904,14
FD004,2,178,9,0.27194389596664675,15
FD004,2,163,0,1.2703004827387958,25
FD004,2,163,1,0.9376355611324377,25
FD004,2,163,2,0.9574958992368441,26
FD004,2,163,3,0.7477439514781511,25
FD004,2,163,4,1.0059028742342333,26
FD004,2,163,5,1.5695392722819004,26
FD004,2,163,6,0.2897901388149089,25
FD004,2,163,7,0.8558391733115379,25
FD004,2,163,8,0.46023954644861853,26
FD004,2,163,9,0.2367804723867162,26
FD004,2,8,0,0.40300399059891556,19
FD004,2,8,1,0.621290093180433,20
FD004,2,8,2,0.6077007200216403,21
FD004,2,8,3,0.41869602088472085,19
FD004,2,8,4,0.5962281513806365,20
FD004,2,8,5,0.15386039655273304,21
FD004,2,8,6,0.6533472381599148,20
FD004,2,8,7,0.1956829552657153,19
FD004,2,8,8,0.3054145725953853,20
FD004,2,8,9,0.40404501213856187,21
FD004,2,105,0,0.3439493863934813,13
FD004,2,105,1,0.32470080979580984,14
FD004,2,105,2,2.223565210500594,15
FD004,2,105,3,2.4189382329070805,13
FD004,2,105,4,1.8575585430095076,14
FD004,2,105,5,1.2165236111454294,15
FD004,2,105,6,1.7721130652920953,14
FD004,2,105,7,1.3973140374223727,13
FD004,2,105,8,0.6307720107135745,14
FD004,2,105,9,0.6521024962835389,15
FD004,2,76,0,1.0821760664839097,12
FD004,2,76,1,0.24465446130966606,12
FD004,2,76,2,0.23378197729861763,12
FD004,2,76,3,0.6032367606074012,12
FD004,2,76,4,0.8312330579084286,12
FD004,2,76,5,1.1037274212060386,13
FD004,2,76,6,1.4626037284368936,12
FD004,2,76,7,0.5900531077726561,12
FD004,2,76,8,0.6012369742830334,12
FD004,2,76,9,1.064672725428678,13
FD004,2,211,0,0.9730411147407497,11
FD004,2,211,1,0.09401046907633828,12
FD004,2,211,2,0.17680601969902662,11
FD004,2,211,3,0.22651749838092533,12
FD004,2,211,4,0.47339112000900524,11
FD004,2,211,5,0.15556024368970073,12
FD004,2,211,6,1.5106919237905558,12
FD004,2,211,7,1.3775219459563353,11
FD004,2,211,8,0.15976382680842618,12
FD004,2,211,9,0.8137636379701563,12
FD004,2,44,0,0.20194762194983332,17
FD004,2,44,1,0.31999568735476525,17
FD004,2,44,2,0.38064186014562024,17
FD004,2,44,3,0.8707402411867038,18
FD004,2,44,4,1.0971813882681092,17
FD004,2,44,5,0.9278239972019385,17
FD004,2,44,6,0.9382954066318526,18
FD004,2,44,7,1.24964260146657,17
FD004,2,44,8,0.42834182412916183,17
FD004,2,44,9,0.36214633233700755,18
FD004,2,23,0,0.27838452389346496,24
FD004,2,23,1,0.7376418445349162,25
FD004,2,23,2,0.27540972516032824,26
FD004,2,23,3,0.7105511385926118,24
FD004,2,23,4,0.905706060986164,25
FD004,2,23,5,0.6840724512471155,26
FD004,2,23,6,0.22551545946015128,25
FD004,2,23,7,0.6040995854360622,24
FD004,2,23,8,0.6687376033413881,25
FD004,2,23,9,0.7783657363308892,26
FD004,2,73,0,0.7125650165192768,15
FD004,2,73,1,0.7402548481804868,15
FD004,2,73,2,0.1405845233297511,15
FD004,2,73,3,0.5403337508509973,15
FD004,2,73,4,0.35678532138771907,15
FD004,2,73,5,0.5468655630241769,15
FD004,2,73,6,0.47439130124010576,15
FD004,2,73,7,0.7491221373461837,15
FD004,2,73,8,1.224289357801461,15
FD004,2,73,9,0.691655744975018,16
FD004,2,238,0,0.19759596500273022,15
FD004,2,238,1,0.1238089319472345,16
FD004,2,238,2,1.3124013083400463,16
FD004,2,238,3,4.2684456579923085,15
FD004,2,238,4,2.7650574090639553,16
FD004,2,238,5,2.9260484144462366,16
FD004,2,238,6,2.875460356559262,15
FD004,2,238,7,2.1696547506868704,16
FD004,2,238,8,0.8423902414662363,16
FD004,2,238,9,0.631316128277809,16
FD004,2,16,0,0.7573250053996138,15
FD004,2,16,1,0.9389418300409763,15
FD004,2,16,2,0.9173250219009442,16
FD004,2,16,3,0.2639900434469628,15
FD004,2,16,4,0.14778018662523942,15
FD004,2,16,5,0.7353737092072261,16
FD004,2,16,6,0.777732167869173,15
FD004,2,16,7,0.1252899382461854,16
FD004,2,16,8,0.24371878236350158,15
FD004,2,16,9,0.20911969267314753,16
FD004,2,169,0,0.1196763617543413,19
FD004,2,169,1,0.19427108675825253,20
FD004,2,169,2,0.3146002475008643,20
FD004,2,169,3,0.4092538479017638,19
FD004,2,169,4,1.7066033189946546,20
FD004,2,169,5,1.4433699290804385,20
FD004,2,169,6,1.4269173986293466,19
FD004,2,169,7,0.7749668222689913,20
FD004,2,169,8,0.4714291241128358,20
FD004,2,169,9,0.4732731490804046,20
FD004,3,151,0,0.24862578754409553,32
FD004,3,151,1,0.21939958810458443,32
FD004,3,151,2,0.22251666841139234,32
FD004,3,151,3,0.34642705145980723,32
FD004,3,151,4,0.40696126312705305,32
FD004,3,151,5,0.4908529005854571,32
FD004,3,151,6,0.4095910135202721,32
FD004,3,151,7,0.7414816675556497,32
FD004,3,151,8,0.268192946250936,32
FD004,3,151,9,0.4495949219351499,33
FD004,3,219,0,0.15282352120776144,15
FD004,3,219,1,0.18620120767918857,16
FD004,3,219,2,0.47544043527342883,17
FD004,3,219,3,0.21685108533107983,15
FD004,3,219,4,0.6885510540218593,16
FD004,3,219,5,0.6349626551985929,17
FD004,3,219,6,1.9386558982234838,16
FD004,3,219,7,0.6466855189146646,15
FD004,3,219,8,0.3877713360696248,16
FD004,3,219,9,0.5313215540630807,17
FD004,3,82,0,1.1684081463602487,16
FD004,3,82,1,1.4212127125956384,17
FD004,3,82,2,1.9029034908879785,17
FD004,3,82,3,1.0480611759562874,16
FD004,3,82,4,0.10263418464293006,17
FD004,3,82,5,0.2716293697255726,17
FD004,3,82,6,0.6680807547423118,16
FD004,3,82,7,0.9659985615518384,17
FD004,3,82,8,0.9471261871342892,17
FD004,3,82,9,0.47180387650764766,17
FD004,3,27,0,0.9311671094572356,13
FD004,3,27,1,0.7530081768627814,13
FD004,3,27,2,0.4429577061220427,13
FD004,3,27,3,0.3512476291978993,14
FD004,3,27,4,0.6202884269570262,13
FD004,3,27,5,0.6025324340036448,13
FD004,3,27,6,0.25440474936726304,14
FD004,3,27,7,0.8546323950259774,13
FD004,3,27,8,0.8148179908900987,13
FD004,3,27,9,0.5879623156595796,14
FD004,3,143,0,0.3106405681698556,15
FD004,3,143,1,0.6348329513899306,15
FD004,3,143,2,0.2869578388429743,16
FD004,3,143,3,0.3989102632555851,15
FD004,3,143,4,0.8753545260677092,15
FD004,3,143,5,0.915155745856107,16
FD004,3,143,6,0.3272497655393795,15
FD004,3,143,7,0.9098949264194102,16
FD004,3,143,8,0.985882158601201,15
FD004,3,143,9,1.2656268616287594,16
FD004,3,168,0,0.6528911823271248,16
FD004,3,168,1,0.5643206476463657,17
FD004,3,168,2,0.7746562583072618,16
FD004,3,168,3,0.2820507983974738,17
FD004,3,168,4,1.1637810494589669,16
FD004,3,168,5,0.7861415595722405,17
FD004,3,168,6,1.2532541211066535,17
FD004,3,168,7,0.6609450955410558,16
FD004,3,168,8,0.2773076660029019,17
FD004,3,168,9,0.3637827122511371,17
FD004,3,94,0,0.24497612398613922,21
FD004,3,94,1,0.3341433975022139,22
FD004,3,94,2,0.38983718782528276,22
FD004,3,94,3,0.3852861354224375,22
FD004,3,94,4,0.5105619361284414,22
FD004,3,94,5,1.0430847884106016,22
FD004,3,94,6,0.5912619237509011,22
FD004,3,94,7,0.5312955824753574,22
FD004,3,94,8,0.6363799370760695,22
FD004,3,94,9,0.398903782913013,22
FD004,3,173,0,0.28469289679056053,42
FD004,3,173,1,0.22890527244429323,43
FD004,3,173,2,0.23512768658725874,43
FD004,3,173,3,0.18569795726456795,42
FD004,3,173,4,0.3600126812373933,43
FD004,3,173,5,0.33847815707780404,43
FD004,3,173,6,0.7775184252733865,42
FD004,3,173,7,0.4125608441649614,43
FD004,3,173,8,0.38197600872807336,43
FD004,3,173,9,0.38124220119492036,43
FD004,3,149,0,0.5058420685979926,23
FD004,3,149,1,0.409453892282905,23
FD004,3,149,2,0.3879914296583373,23
FD004,3,149,3,0.5787475998353163,23
FD004,3,149,4,0.5335687024135414,23
FD004,3,149,5,0.8320519893555506,23
FD004,3,149,6,0.4861709570375188,23
FD004,3,149,7,0.4529645081422471,23
FD004,3,149,8,0.4042260776831237,23
FD004,3,149,9,0.6688807060952469,24
FD004,3,225,0,0.15910000171151728,38
FD004,3,225,1,0.14924573511351458,39
FD004,3,225,2,0.13101461746634036,39
FD004,3,225,3,0.16414852781007186,39
FD004,3,225,4,0.11378437006865136,38
FD004,3,225,5,0.2130336414512515,39
FD004,3,225,6,0.4317654465508511,39
FD004,3,225,7,0.603986600598017,39
FD004,3,225,8,0.4156734399900051,39
FD004,3,225,9,0.2433540302686493,39
FD004,3,167,0,0.8599760444548324,23
FD004,3,167,1,0.6083456920705139,23
FD004,3,167,2,0.7238172146338121,23
FD004,3,167,3,0.8349002816086593,24
FD004,3,167,4,1.0987223016575738,23
FD004,3,167,5,0.19192389098986024,23
FD004,3,167,6,0.7484852887427667,24
FD004,3,167,7,1.0395811301801412,23
FD004,3,167,8,0.7033564703748127,23
FD004,3,167,9,0.27799085958177405,24
FD004,3,120,0,0.9239653896912727,14
FD004,3,120,1,0.23541473420297448,15
FD004,3,120,2,0.2546117221664243,15
FD004,3,120,3,1.387338486439707,14
FD004,3,120,4,0.3293127463053436,15
FD004,3,120,5,1.5489962414200482,15
FD004,3,120,6,1.67672346383014,14
FD004,3,120,7,1.8805547796935889,15
FD004,3,120,8,1.0574852247777502,15
FD004,3,120,9,1.0649398859965138,15
FD004,3,150,0,0.1354440335106932,11
FD004,3,150,1,0.16069729835816865,12
FD004,3,150,2,0.96702024414047,12
FD004,3,150,3,1.3294562360842912,12
FD004,3,150,4,2.054625320929546,12
FD004,3,150,5,1.398300636756082,12
FD004,3,150,6,2.250309604588752,12
FD004,3,150,7,1.6076682162762377,12
FD004,3,150,8,1.3736938810555324,12
FD004,3,150,9,1.0102999330125135,12
FD004,3,139,0,0.3771371814223738,22
FD004,3,139,1,0.36456967415818914,22
FD004,3,139,2,0.5224345415763735,22
FD004,3,139,3,0.33122706870189944,22
FD004,3,139,4,0.7859556074879115,22
FD004,3,139,5,0.6253659792057953,22
FD004,3,139,6,0.801884323180176,22
FD004,3,139,7,0.3343942228148443,22
FD004,3,139,8,0.11912412138057907,22
FD004,3,139,9,0.25617916217292147,23
FD004,3,170,0,0.5344719238871734,13
FD004,3,170,1,0.07716944594044806,13
FD004,3,170,2,0.32804561725293063,13
FD004,3,170,3,1.1657217967992957,13
FD004,3,170,4,1.0943374864785347,13
FD004,3,170,5,1.5091670150856185,13
FD004,3,170,6,1.9988408370362607,13
FD004,3,170,7,1.5171837247224171,13
FD004,3,170,8,1.2227941559911815,13
FD004,3,170,9,0.8159671283603493,14
FD004,3,108,0,0.5071306150777803,27
FD004,3,108,1,0.3163463412343562,27
FD004,3,108,2,0.30802608776999796,28
FD004,3,108,3,0.6045579581693507,27
FD004,3,108,4,0.5682036999907978,27
FD004,3,108,5,0.3463305920962181,28
FD004,3,108,6,0.6661196895338594,27
FD004,3,108,7,0.44228964332610277,28
FD004,3,108,8,0.3278994340331333,27
FD004,3,108,9,0.25943492436457816,28
FD004,3,203,0,0.5959136639503788,29
FD004,3,203,1,0.5153865250104108,29
FD004,3,203,2,0.9516972225524201,30
FD004,3,203,3,0.49467975318150054,29
FD004,3,203,4,0.94081399970965,29
FD004,3,203,5,0.9098442935208271,30
FD004,3,203,6,0.8427178156455759,29
FD004,3,203,7,0.9102546337574975,30
FD004,3,203,8,0.20767069337760088,29
FD004,3,203,9,0.3446094830105071,30
FD004,3,148,0,0.1948801960272812,16
FD004,3,148,1,0.21866758665833963,16
FD004,3,148,2,0.29275424253115556,16
FD004,3,148,3,1.5531274562671633,17
FD004,3,148,4,4.164039943529809,16
FD004,3,148,5,3.855871318351786,16
FD004,3,148,6,5.969966354132498,17
FD004,3,148,7,2.3518604407950514,16
FD004,3,148,8,1.5129747361239914,16
FD004,3,148,9,0.5193149156753465,17
FD004,3,22,0,0.478860145204141,18
FD004,3,22,1,0.8149699930642289,18
FD004,3,22,2,0.4521952994913909,18
FD004,3,22,3,0.27741134487710617,18
FD004,3,22,4,0.6970066086931659,18
FD004,3,22,5,0.6361474932653208,18
FD004,3,22,6,0.5849387167653035,18
FD004,3,22,7,0.5432779944658674,18
FD004,3,22,8,0.45391787233883885,18
FD004,3,22,9,0.18562178657464115,19
FD004,3,1,0,0.17502458821159758,29
FD004,3,1,1,0.18842941423072787,29
FD004,3,1,2,0.272320054286696,29
FD004,3,1,3,0.27977857849894133,29
FD004,3,1,4,0.20621495004188095,29
FD004,3,1,5,0.3546092085917305,29
FD004,3,1,6,1.4974841166990502,29
FD004,3,1,7,3.08579661829042,29
FD004,3,1,8,0.9237147583802872,29
FD004,3,1,9,0.23456170751891287,30
FD004,3,201,0,0.6138365624739284,34
FD004,3,201,1,0.5496663995779708,35
FD004,3,201,2,0.621286327456403,35
FD004,3,201,3,0.7235923105041728,35
FD004,3,201,4,0.8847404485978414,34
FD004,3,201,5,1.0010387296828827,35
FD004,3,201,6,1.1583708755242514,35
FD004,3,201,7,1.8028215130806111,35
FD004,3,201,8,1.6478907946871668,35
FD004,3,201,9,0.7398256515668796,35
FD004,3,185,0,0.1952482111107769,22
FD004,3,185,1,0.6505296949173671,23
FD004,3,185,2,0.34765378290793053,23
FD004,3,185,3,0.9231242353960669,23
FD004,3,185,4,1.3897795711534875,23
FD004,3,185,5,1.6816061608224881,23
FD004,3,185,6,2.406638049564835,23
FD004,3,185,7,3.0347034059621705,23
FD004,3,185,8,2.2092426115767014,23
FD004,3,185,9,0.489899749823309,23
FD004,3,132,0,0.25705742426505535,22
FD004,3,132,1,0.18071162162140042,22
FD004,3,132,2,0.1725155255257194,23
FD004,3,132,3,0.29533428920381655,22
FD004,3,132,4,0.17583925396874023,22
FD004,3,132,5,1.007654564960835,23
FD004,3,132,6,1.7355760528935944,22
FD004,3,132,7,1.948049003360685,23
FD004,3,132,8,0.4136162807032687,22
FD004,3,132,9,0.3837014792888154,23
FD004,3,153,0,0.645515384463546,13
FD004,3,153,1,1.0761254313248108,14
FD004,3,153,2,0.25457439230326157,14
FD004,3,153,3,0.810892516687447,14
FD004,3,153,4,0.33574877321503926,13
FD004,3,153,5,1.7044517839321616,14
FD004,3,153,6,1.1734152160043192,14
FD004,3,153,7,1.2517862476752692,14
FD004,3,153,8,0.5859227015067063,14
FD004,3,153,9,0.598175603195911,14
FD004,3,107,0,0.5403964595439714,15
FD004,3,107,1,0.724134037274986,15
FD004,3,107,2,0.6932485172159067,15
FD004,3,107,3,0.11887820259861293,16
FD004,3,107,4,0.9178333573218038,15
FD004,3,107,5,0.6359762421967475,15
FD004,3,107,6,0.6288908550210601,16
FD004,3,107,7,0.9637246072166135,15
FD004,3,107,8,0.5269344834352309,15
FD004,3,107,9,0.5346087882056267,16
FD004,4,132,0,0.510813209758825,22
FD004,4,132,1,0.2971878982516047,22
FD004,4,132,2,0.2588641043079838,23
FD004,4,132,3,0.3907587888777816,22
FD004,4,132,4,0.21171079880981414,22
FD004,4,132,5,0.5054038971942738,23
FD004,4,132,6,1.4406608052515777,22
FD004,4,132,7,1.7097565954651106,23
FD004,4,132,8,1.4753658006423191,22
FD004,4,132,9,0.8701698722659775,23
FD004,4,53,0,0.18170519612672134,27
FD004,4,53,1,0.47498832190349116,27
FD004,4,53,2,0.3964453527850855,28
FD004,4,53,3,0.2325806826619523,27
FD004,4,53,4,0.27075851768431936,27
FD004,4,53,5,0.5489579581848683,28
FD004,4,53,6,1.7387557951355364,27
FD004,4,53,7,1.2639390489870272,28
FD004,4,53,8,1.6579154414427018,27
FD004,4,53,9,0.8105224169319538,28
FD004,4,127,0,0.48220738283534204,20
FD004,4,127,1,0.4785562244944279,20
FD004,4,127,2,0.37834731475575745,21
FD004,4,127,3,0.4222580502620381,20
FD004,4,127,4,0.2309118316486031,21
FD004,4,127,5,1.4788244351069137,21
FD004,4,127,6,1.7408826611564263,20
FD004,4,127,7,1.437570818247255,20
FD004,4,127,8,1.1127633691515297,21
FD004,4,127,9,0.8682199132198677,21
FD004,4,39,0,0.48075274272378954,17
FD004,4,39,1,0.3087680399555193,17
FD004,4,39,2,0.5381380123205657,17
FD004,4,39,3,0.39199357815553754,17
FD004,4,39,4,1.2247184850079713,17
FD004,4,39,5,1.9468761166147068,18
FD004,4,39,6,3.145948929208443,17
FD004,4,39,7,1.9605394776296616,17
FD004,4,39,8,1.475101998712975,17
FD004,4,39,9,1.1125591058416489,18
FD004,4,45,0,0.7768978357837417,14
FD004,4,45,1,1.009907279608231,15
